mp-1008653,0.45
mp-1008866,0.34
mp-1008903,0.4
mp-1009834,0.19
mp-10102,0.31
mp-1017985,0.36
mp-1018020,0.38
mp-1018026,0.34
mp-1018033,0.37
mp-1018128,0.3
mp-1018166,0.26
mp-10413,0.44
mp-10597,0.36
mp-10667,0.24
mp-10886,0.31
mp-10903,0.42
mp-10905,0.29
mp-11022,0.36
mp-11228,0.26
mp-11236,0.39
mp-11237,0.33
mp-11239,0.31
mp-11872,0.38
mp-11947,0.33
mp-12015,0.34
mp-12065,0.37
mp-12277,0.22
mp-12359,0.34
mp-12360,0.34
mp-12532,0.34
mp-12665,0.37
mp-12725,0.32
mp-12752,0.21
mp-12794,0.27
mp-12903,0.29
mp-12908,0.36
mp-13155,0.29
mp-13156,0.31
mp-13270,0.36
mp-134,0.37
mp-1387,0.47
mp-1391,0.36
mp-13910,0.25
mp-14091,0.35
mp-14092,0.33
mp-14099,0.36
mp-1482,0.24
mp-1487,0.31
mp-1490,0.44
mp-1501,0.36
mp-1502,0.36
mp-1591,0.21
mp-1592,0.37
mp-16236,0.29
mp-16238,0.3
mp-1648,0.18
mp-16488,0.22
mp-16514,0.31
mp-16522,0.38
mp-16718,0.24
mp-16913,0.37
mp-16960,0.32
mp-1700,0.24
mp-173,0.23
mp-17659,0.35
mp-17862,0.27
mp-1814,0.38
mp-18427,0.28
mp-1885,0.28
mp-1903,0.22
mp-19069,0.37
mp-1912,0.39
mp-19225,0.36
mp-19378,0.35
mp-19405,0.39
mp-1961,0.33
mp-1982,0.3
mp-19833,0.36
mp-20554,0.36
mp-21505,0.27
mp-2151,0.29
mp-2221,0.32
mp-2254,0.28
mp-22660,0.37
mp-2273,0.38
mp-2284,0.34
mp-22894,0.39
mp-22919,0.35
mp-22922,0.42
mp-22925,0.38
mp-22993,0.39
mp-23231,0.39
mp-23485,0.29
mp-23558,0.4
mp-2410,0.33
mp-2426,0.39
mp-2451,0.22
mp-2474,0.31
mp-2554,0.17
mp-2624,0.25
mp-2696,0.3
mp-27227,0.38
mp-27821,0.25
mp-284,0.23
mp-28610,0.28
mp-29659,0.37
mp-29678,0.38
mp-2977,0.27
mp-29816,0.36
mp-30337,0.19
mp-30341,0.32
mp-30344,0.26
mp-30349,0.36
mp-30352,0.36
mp-30353,0.36
mp-30354,0.32
mp-30355,0.28
mp-30357,0.3
mp-30362,0.43
mp-30727,0.35
mp-30737,0.36
mp-31018,0.25
mp-31169,0.38
mp-31171,0.38
mp-331,0.28
mp-34418,0.43
mp-3477,0.43
mp-3527,0.27
mp-364,0.28
mp-395,0.18
mp-4182,0.35
mp-4198,0.42
mp-4483,0.34
mp-4899,0.32
mp-5014,0.33
mp-5058,0.38
mp-5342,0.34
mp-538,0.28
mp-542065,0.46
mp-542496,0.34
mp-550,0.24
mp-551,0.2
mp-5518,0.34
mp-552185,0.38
mp-555166,0.32
mp-555477,0.36
mp-556094,0.32
mp-557862,0.34
mp-559847,0.38
mp-5615,0.23
mp-567347,0.25
mp-567558,0.37
mp-567705,0.2
mp-568404,0.17
mp-568607,0.19
mp-569114,0.33
mp-570256,0.32
mp-571053,0.21
mp-571454,0.2
mp-571594,0.28
mp-5729,0.29
mp-578,0.38
mp-5782,0.35
mp-5821,0.3
mp-603,0.23
mp-621131,0.41
mp-622209,0.26
mp-643431,0.11
mp-646824,0.32
mp-6954,0.19
mp-7359,0.23
mp-7366,0.25
mp-7387,0.33
mp-752826,0.3
mp-752927,0.35
mp-753326,0.38
mp-754326,0.3
mp-754531,0.27
mp-754954,0.29
mp-758302,0.39
mp-758604,0.42
mp-7643,0.24
mp-7711,0.37
mp-775761,0.39
mp-776150,0.34
mp-776165,0.31
mp-7878,0.27
mp-7879,0.24
mp-7880,0.21
mp-7882,0.38
mp-7885,0.34
mp-813,0.19
mp-8200,0.32
mp-8566,0.36
mp-8579,0.32
mp-8603,0.31
mp-862366,0.31
mp-862431,0.34
mp-862432,0.36
mp-862702,0.32
mp-862703,0.37
mp-862716,0.35
mp-864598,0.25
mp-864794,0.4
mp-864932,0.34
mp-864952,0.29
mp-864976,0.37
mp-864978,0.31
mp-865502,0.43
mp-865527,0.27
mp-865561,0.33
mp-865919,0.36
mp-865963,0.29
mp-866162,0.4
mp-866291,0.44
mp-8666,0.33
mp-867163,0.29
mp-867303,0.44
mp-869,0.19
mp-875,0.29
mp-8911,0.35
mp-944,0.24
mp-9472,0.36
mp-9490,0.34
mp-9631,0.33
mp-971703,0.38
mp-972882,0.35
mp-972907,0.3
mp-973088,0.08
mp-973174,0.35
mp-973185,0.36
mp-976229,0.34
mp-976408,0.33
mp-976772,0.33
mp-977126,0.38
mp-977554,0.35
mp-9778,0.29
mp-978498,0.22
mp-979294,0.32
mp-981749,0.36
mp-984351,0.42
mp-985295,0.4
mp-985296,0.35
mp-985805,0.36
mp-985806,0.3
mp-985828,0.37
mp-996964,0.38
mp-996965,0.4
mp-996975,0.43
mp-996979,0.32
mp-996980,0.41
mp-996983,0.38
mp-996990,0.27
mp-996992,0.31
mp-996995,0.31
mp-997006,0.37
mp-997010,0.4
mp-997030,0.33
mp-997084,0.19
mp-997085,0.34
mp-997086,0.33
mp-997100,0.3
mp-997108,0.36
mp-998201,0.33
mp-998414,0.38
mp-998554,0.34
mp-10010,0.27
mp-10037,0.29
mp-1007730,0.29
mp-1008554,0.31
