mp-1008653,1.88
mp-1008866,2.07
mp-1008903,8.15
mp-1009834,0.39
mp-10102,22.34
mp-1017985,0.8
mp-1018020,0.67
mp-1018026,1.45
mp-1018033,2.56
mp-1018128,1.65
mp-1018166,0.91
mp-10413,3.99
mp-10597,0.24
mp-10667,0.29
mp-10886,2.23
mp-10903,11.22
mp-10905,0.11
mp-11022,5.1
mp-11228,3.16
mp-11236,26.93
mp-11237,0.86
mp-11239,1.06
mp-11872,2.62
mp-11947,4.37
mp-12015,1.14
mp-12065,1.54
mp-12277,0.03
mp-12359,2.29
mp-12360,0.62
mp-12532,1.36
mp-12665,30.52
mp-12725,1.19
mp-12752,0.06
mp-12794,0.53
mp-12903,0.74
mp-12908,1.07
mp-13155,0.57
mp-13156,1.38
mp-13270,0.56
mp-134,0.68
mp-1387,16.75
mp-1391,1.63
mp-13910,0.36
mp-14091,0.65
mp-14092,0.7
mp-14099,0.34
mp-1482,0.16
mp-1487,1.99
mp-1490,2.27
mp-1501,0.36
mp-1502,0.15
mp-1591,0.2
mp-1592,0.41
mp-16236,0.22
mp-16238,7.54
mp-1648,0.0
mp-16488,0.13
mp-16514,1.36
mp-16522,0.19
mp-16718,0.2
mp-16913,0.89
mp-16960,0.27
mp-1700,1.26
mp-173,0.21
mp-17659,0.11
mp-17862,0.53
mp-1814,1.15
mp-18427,0.07
mp-1885,0.05
mp-1903,0.06
mp-19069,4.22
mp-1912,11.43
mp-19225,4.98
mp-19378,5.03
mp-19405,1.42
mp-1961,1.63
mp-1982,0.03
mp-19833,1.22
mp-20554,1.0
mp-21505,0.26
mp-2151,0.31
mp-2221,1.47
mp-2254,0.17
mp-22660,4.06
mp-2273,0.21
mp-2284,11.23
mp-22894,0.37
mp-22919,0.02
mp-22922,0.1
mp-22925,11.89
mp-22993,1.68
mp-23231,0.46
mp-23485,1.24
mp-23558,0.35
mp-2410,0.15
mp-2426,8.07
mp-2451,0.39
mp-2474,0.43
mp-2554,0.25
mp-2624,0.34
mp-2696,1.83
mp-27227,1.08
mp-27821,0.41
mp-284,0.21
mp-28610,2.63
mp-29659,2.51
mp-29678,1.16
mp-2977,10.24
mp-29816,0.96
mp-30337,0.03
mp-30341,0.56
mp-30344,4.6
mp-30349,2.96
mp-30352,0.18
mp-30353,0.69
mp-30354,1.17
mp-30355,0.41
mp-30357,0.27
mp-30362,0.13
mp-30727,5.91
mp-30737,3.56
mp-31018,0.61
mp-31169,6.46
mp-31171,5.14
mp-331,7.01
mp-34418,2.7
mp-3477,7.39
mp-3527,0.23
mp-364,0.01
mp-395,0.06
mp-4182,0.99
mp-4198,0.04
mp-4483,0.57
mp-4899,0.65
mp-5014,2.03
mp-5058,1.08
mp-5342,0.71
mp-538,6.96
mp-542065,0.34
mp-542496,0.38
mp-550,0.0
mp-551,0.0
mp-5518,0.69
mp-552185,0.61
mp-555166,0.77
mp-555477,0.84
mp-556094,0.87
mp-557862,0.54
mp-559847,0.9
mp-5615,0.01
mp-567347,0.69
mp-567558,0.74
mp-567705,0.09
mp-568404,2.56
mp-568607,0.04
mp-569114,0.68
mp-570256,1.14
mp-571053,0.08
mp-571454,15.53
mp-571594,1.06
mp-5729,0.24
mp-578,0.9
mp-5782,0.72
mp-5821,4.72
mp-603,0.02
mp-621131,0.09
mp-622209,0.06
mp-643431,2.34
mp-646824,0.33
mp-6954,0.8
mp-7359,0.24
mp-7366,1.11
mp-7387,0.38
mp-752826,2.1
mp-752927,0.56
mp-753326,1.94
mp-754326,2.89
mp-754531,1.38
mp-754954,2.75
mp-758302,0.85
mp-758604,1.26
mp-7643,1.12
mp-7711,1.45
mp-775761,0.12
mp-776150,1.88
mp-776165,0.05
mp-7878,0.53
mp-7879,0.6
mp-7880,0.15
mp-7882,3.11
mp-7885,1.69
mp-813,0.01
mp-8200,2.42
mp-8566,0.3
mp-8579,0.57
mp-8603,0.61
mp-862366,1.13
mp-862431,0.18
mp-862432,0.55
mp-862702,1.59
mp-862703,3.47
mp-862716,1.59
mp-864598,1.53
mp-864794,6.36
mp-864932,3.57
mp-864952,0.21
mp-864976,9.12
mp-864978,1.96
mp-865502,2.62
mp-865527,1.95
mp-865561,0.02
mp-865919,10.86
mp-865963,3.63
mp-866162,0.23
mp-866291,4.68
mp-8666,0.65
mp-867163,0.05
mp-867303,7.77
mp-869,0.18
mp-875,0.4
mp-8911,1.86
mp-944,4.52
mp-9472,7.97
mp-9490,1.9
mp-9631,5.47
mp-971703,4.39
mp-972882,4.4
mp-972907,2.09
mp-973088,0.14
mp-973174,2.33
mp-973185,4.08
mp-976229,1.02
mp-976408,20.2
mp-976772,1.65
mp-977126,2.66
mp-977554,1.96
mp-9778,1.66
mp-978498,0.38
mp-979294,1.05
mp-981749,3.27
mp-984351,1.98
mp-985295,0.24
mp-985296,2.14
mp-985805,0.33
mp-985806,0.42
mp-985828,3.01
mp-996964,0.27
mp-996965,2.87
mp-996975,7.22
mp-996979,2.0
mp-996980,17.15
mp-996983,5.46
mp-996990,0.68
mp-996992,3.13
mp-996995,3.47
mp-997006,1.99
mp-997010,3.98
mp-997030,0.21
mp-997084,12.2
mp-997085,2.81
mp-997086,0.79
